video_id,title,publish_date,video_length_seconds,privacy_status,wiedergabezeit_minuten,durchschnittliche_wiedergabedauer,durchschnittliche_wiedergabedauer_prozent,gewonnene_abonnenten,verlorene_abonnenten,aufrufe,likes,dislikes,geteilte_inhalte,kommentare,audience_female_age18-24,audience_male_age18-24,audience_female_age25-34,audience_male_age25-34,audience_female_age35-44,audience_male_age35-44,audience_female_age45-54,audience_male_age45-54,audience_female_age55-64,audience_male_age55-64,audience_female_age65-,audience_male_age65-,audience_female_age13-17,audience_male_age13-17,Neue Zuschauer,Klicks auf Abspannelement,Klicks auf Infokartenteaser,Klicks auf Infokarte,Mag ich und Mag ich nicht im Vergleich (%),Mag ich nicht-Bewertungen,Im Feed angezeigt,Geschätzter Umsatz (EUR),Impressionen,Klickrate der Impressionen (%),Thema,Bewertung_Titel,Gestaltung_Thumbnail
veBIEvA2wYQ,"SPD-Triumph bei Landtagswahl: Woidke ""gerührt über großes Vertrauen der Brandenburger"" | ntv",2024-09-22T18:37:28Z,393,public,23748,89,22.88,21,0,15847,112,115,28,170,2.1,9.8,3.6,15.3,3.4,12.9,3.5,9.6,5.8,11.0,9.8,13.2,,,4751,53,0,0,4934,115,0,25654.0,3188105,33,,,
9SfSzjXteSA,"Verhaltene Stimmung nach Prognosen - ntv-Reporter auf Wahlparty: AfD ""will Sperrminorität"" | ntv",2024-09-22T18:04:42Z,152,public,68868,63,41.88,25,3,64919,335,356,45,297,0.7,3.9,1.7,9.7,2.5,13.0,3.4,11.8,6.7,17.0,10.2,19.2,,,8739,198,0,0,4848,356,0,53248.0,1848484,173,,,
0DZfPFw6vAo,"Woidke nach erster Hochrechnung: ""Scheint, dass Sozialdemokraten Extremisten gestoppt haben"" | ntv",2024-09-22T17:52:43Z,234,public,14497,82,35.24,6,0,10548,64,192,17,221,1.0,7.7,2.3,16.1,2.2,15.4,2.5,11.4,5.0,14.0,7.3,15.2,,,1717,70,0,0,25,192,0,11176.0,753433,81,,,
pqhDk1-IIs0,LIVE: Landtagswahlen in Brandenburg,2024-09-22T16:58:11Z,4169,public,19717,155,3.73,8,2,7610,53,40,9,30,0.3,6.0,1.2,9.5,2.3,13.7,3.5,16.1,7.1,17.9,7.0,15.5,,,852,0,0,0,5699,40,0,695.0,260286,21,,,
C0zBcIUCcqw,"Was tun, wenn das Haustier weg ist? | ntv Service",2024-09-22T11:00:10Z,59,public,288,25,42.84,0,0,684,23,2,0,1,,,,14.8,6.1,10.7,,15.3,5.1,8.2,15.8,24.0,,,61,0,0,0,92,2,2107,,16809,92,,,
7dvuoI2o4G8,Robo-Küchen digitalisieren internationale Gastronomie| ntv Startup Magazin,2024-09-22T07:29:20Z,315,public,1064,91,29.13,2,1,696,18,7,14,14,,,,12.0,,20.9,,15.7,,24.6,,26.7,,,52,4,0,0,72,7,0,1113.0,22451,186,,,
krdom5aB0i8,Kaffee aus der Tube - diese Alternativen gibt es | ntv Startup Magazin,2024-09-22T07:30:44Z,294,public,2528,88,30.06,0,3,1717,40,7,25,23,,3.4,,7.9,2.4,15.6,6.4,15.2,6.2,17.9,10.1,14.8,,,221,0,0,0,8511,7,0,544.0,29572,278,,,
kQaLO57K0Eo,"Springfield erlebt Welle des Hasses - Brandstifter Trump: ""Migranten essen Haustiere""   | ntv",2024-09-22T07:25:37Z,253,public,69229,126,50.13999999999999,12,0,32744,362,39,135,179,0.2,1.5,0.6,4.7,1.6,9.2,2.9,12.7,7.1,21.7,13.0,25.0,,,2032,55,3,0,9027,39,0,42357.0,266506,636,,,
VF5x2ypoveI,Pasta 3.0 – Roboter-Köche von Startups revolutionieren die Gastronomie | #ntv #shorts #robot,2024-09-21T10:00:33Z,56,public,2089,24,43.72,0,0,5120,44,8,17,12,1.3,12.2,2.1,20.1,1.9,10.5,2.7,6.6,6.8,11.2,10.0,14.6,,,720,0,0,0,8462,8,4476,,19503,12,,,
yorA2ZDRCGc,Wie Russland Moldau zersetzt - Nächstes Angriffsziel? Pulverfass an EU-Grenze | ntv,2024-09-21T06:59:26Z,307,public,153181,126,41.35,40,2,72407,590,80,162,141,0.2,2.1,0.4,7.3,1.0,13.5,1.3,15.4,2.7,23.2,5.2,27.5,,0.1,3859,0,0,0,8806,80,0,91047.0,536331,736,,,
ISGpVcYa88c,Jäger: Hisbollah will Rolle im Libanon nicht verlieren - Gegenschläge bleiben bisher aus | ntv,2024-09-20T19:10:48Z,287,public,44973,147,51.52,12,2,18251,277,42,44,73,0.3,1.0,0.7,6.0,1.4,10.9,1.9,14.2,4.2,22.7,7.8,28.8,,,1021,0,0,0,8683,42,0,42078.0,725220,175,,,
1D3W151yd8A,"Rotterdam-Täter ""blutüberstromt"" - Zeuge stellt Messerangreifer: ""Schlug ihm ins Gesicht"" | ntv",2024-09-20T13:50:37Z,148,public,137298,92,62.36000000000001,83,4,89257,2252,98,571,614,0.3,1.2,0.9,4.8,1.7,9.2,2.8,11.5,7.4,21.2,12.8,26.1,,,4479,366,0,0,9583,98,0,152651.0,1407026,507,,,
1ZgMhvNaZ2w,"Kamala Harris: ""Wer bei mir einbricht, wird erschossen"" - Demokratin bereut Aussage sofort | ntv",2024-09-20T12:13:44Z,134,public,20256,63,47.37,13,4,19148,140,33,63,63,0.3,2.5,0.8,5.2,1.4,6.0,1.9,8.0,5.6,17.6,16.0,34.6,,,1202,175,1,0,8092,33,0,41458.0,109555,682,,,
AaHhLigiGYQ,"""Bei VW geht es nicht ums Überleben"" - Autoexperte Pieper plädiert für E-Auto-Prämie  | ntv",2024-09-20T10:44:52Z,206,public,29242,98,47.66,10,2,17871,117,23,47,102,,0.7,0.2,6.3,0.6,14.7,1.3,17.3,3.4,25.3,5.2,25.0,,,1129,77,1,0,8357,23,0,32586.0,166891,61,,,
gDjp5yO0egk,"Pager-Angriffe auf die Hisbollah - Thiele: ""Neuer Krieg guckt über den Tellerrand"" | ntv",2024-09-20T10:37:51Z,287,public,22505,133,46.54,5,1,10109,106,42,35,78,0.6,3.5,1.2,8.4,1.7,12.9,2.2,15.9,4.1,18.3,7.4,23.8,,,738,60,2,0,7162,42,0,17973.0,551906,132,,,
cjqGI5b1GQ0,"Russe sieht ""Büchse der Pandora - könnte jeden treffen"" - Munz zu Pager-Bomben im Libanon  | ntv",2024-09-20T10:29:56Z,183,public,338402,80,43.83,152,5,253152,1425,377,205,531,0.5,3.0,1.1,9.2,1.6,13.5,2.0,14.3,3.4,20.6,5.9,24.8,,,26573,0,29,0,7908,377,0,352361.0,6286483,226,,,
CB4XYvqDa-8,90-jährige Marathonläuferin hat noch lange nicht genug | #ntv #shorts #marathon #maschine,2024-09-20T10:11:31Z,60,public,2044,27,45.55,2,0,4488,104,9,47,5,2.4,5.4,3.6,11.0,4.7,9.7,4.4,9.9,5.7,12.8,9.1,18.2,1.5,1.6,775,0,0,0,9204,9,8811,,17045,215,,,
uZL9wotj_o4,AfD-Politikerin verteilt Nahkampf-Waffen im Wahlkampf | #ntv #shorts #news,2024-09-20T10:10:34Z,50,public,13932,45,91.26,4,1,18319,473,91,142,178,,4.2,0.5,10.5,1.2,12.3,1.8,10.5,5.0,19.1,9.7,25.3,,,702,0,0,0,8387,91,20996,,127249,579,,,
NOUqTOYu08I,So oder so für Scholz fatal - Von Lucke: Bei Landtagswahl steht SPD vor Paradox | ntv,2024-09-20T10:01:44Z,237,public,152544,108,45.88,65,0,84170,1157,145,134,280,0.1,0.5,0.4,1.5,0.9,3.6,2.1,7.2,6.8,18.7,20.4,37.8,,,3799,442,0,0,8886,145,0,145695.0,1198122,351,,,
NfYg6tIK0IQ,"""War doch für die CDU vollkommen irre, Merz zu wählen"" - Blome rollt Augstein zu Söder | ntv",2024-09-20T09:51:13Z,222,public,98004,75,33.78,51,5,78402,582,216,194,228,0.3,1.7,0.8,4.3,1.7,6.9,3.5,9.2,8.2,16.3,19.6,27.6,,,8432,170,8,0,7293,216,0,8572.0,1917588,164,,,
PTVoN4R8sZg,Studie: So könnten Rentner länger im Job bleiben - Flexible Arbeitszeiten und Prämien  | ntv,2024-09-20T06:37:58Z,122,public,2011,66,54.84,1,2,1804,16,21,17,45,,3.2,1.8,12.2,,13.6,3.3,12.3,7.4,20.4,7.2,18.6,,,172,16,0,0,4324,21,0,3351.0,112333,91,,,
IAn8d3i8CRE,"""Europas E-Auto-Politik wird in China gemacht"" | ntv Geldanlage-Check",2024-09-19T21:44:44Z,323,public,11275,136,42.3,5,0,4952,75,11,43,35,,,,4.1,,10.6,1.2,13.8,2.9,27.2,7.8,32.5,,,251,30,0,0,8721,11,0,6769.0,69454,366,,,
DhkiE325i-Y,"""Um zu überleben, muss man arbeiten - Punkt"" - ""Schraubenkönig"" Reinhold Würth  | ntv",2024-09-19T21:31:25Z,700,public,753274,284,40.64,216,8,158887,3024,360,3613,801,0.1,2.1,0.6,9.2,1.3,13.7,2.2,13.4,5.2,20.1,9.3,22.6,,,22304,723,36,0,8936,360,0,675904.0,2804637,31,,,
ORjebSnFwfA,"""Eskalationsspirale wird schwer zu stoppen sein"" - Extremismus-Experte zu Nahost  | ntv",2024-09-19T21:23:21Z,299,public,57697,97,32.6,23,2,35512,142,81,40,211,1.7,7.8,3.7,19.8,3.5,17.7,3.1,12.6,3.8,11.8,4.2,10.3,,,7203,0,0,0,6368,81,0,55165.0,3707922,67,,,
2mpq5LP1pP8,"Trump: ""Ich bin vielleicht sogar größer als Elvis"" | #ntv #trump #usa #elvispresley",2024-09-19T15:21:36Z,59,public,34332,50,86.02,18,1,40587,372,254,420,133,,1.8,0.3,4.5,0.8,6.6,1.6,8.4,5.7,18.7,16.8,34.9,,,1754,0,0,0,5942,254,46287,,268664,646,,,
7jUykgiKZz0,Panik kurz nach Start in USA - Blut aus Ohren: Boeing-Passagieren platzen Äderchen | ntv,2024-09-19T13:32:12Z,108,public,21889,35,33.0,7,1,36853,109,15,82,25,0.2,1.3,1.6,4.1,3.2,7.5,4.1,9.8,7.8,17.5,14.0,28.9,,,4365,241,0,0,879,15,0,18964.0,185428,263,,,
vT8F2-ZpQlg,Halbe Bergspitze in den Alpen droht abzubrechen: Wachsender Spalt gut sichtbar | ntv,2024-09-19T12:07:07Z,111,public,203596,56,50.64999999999999,74,4,217284,1018,65,496,219,0.3,2.2,1.0,7.2,2.1,9.5,3.5,11.0,7.5,19.5,11.3,24.7,,,49512,858,0,0,94,65,0,244024.0,1408382,751,,,
ITaYvsOmqo8,"Munz: ""30.000 Tonnen Munition sollen explodiert sein"" - Gewaltiger Feuer-Pilz in Russland  | ntv",2024-09-19T11:59:40Z,184,public,636114,115,63.02,295,11,329146,4202,566,844,964,0.2,1.7,0.6,5.7,1.0,11.1,1.5,14.6,3.3,24.5,5.7,30.0,0.0,0.0,28642,3297,70,0,8813,566,0,600148.0,4166513,592,,,
hLPegYPyHrM,Zeugen filmen explodierende Walkie-Talkies im Libanon - Galant kündigt neue Phase an | ntv,2024-09-19T10:50:38Z,150,public,615844,82,55.22,238,12,446099,2737,263,807,1376,1.0,5.6,2.0,15.2,2.3,18.4,2.1,15.7,3.2,18.3,2.8,13.2,,0.0,66739,4085,0,0,9123,263,0,797243.0,9498200,379,,,
1kXX4H-yXHQ,Bärenstarker Badeausflug in Kalifornien | #ntv #shorts #bear #california #usa,2024-09-19T10:01:14Z,25,public,2098,25,102.1,1,0,4932,148,5,12,1,0.5,2.6,1.0,4.2,1.7,5.6,2.8,7.6,10.1,20.3,15.9,27.6,,,282,0,0,0,9673,5,7243,,13619,252,,,
k1vUd3XXheY,Zwei Schülerinnen aus Duisburg in der Toskana überfahren | #ntv #shorts #news #italien #toskana,2024-09-19T09:57:08Z,42,public,8437,35,84.6,6,0,14248,177,21,63,27,0.8,2.3,2.4,6.2,4.6,10.8,4.6,10.6,7.9,17.3,11.5,20.9,,,1730,0,0,0,8939,21,17735,,50270,673,,,
9qdmRyj9eBo,"""Wir erreichen damit nur Chaos"" - Ricarda Lang, Grüne im #ntv Frühstart",2024-09-19T09:15:16Z,56,public,24544,46,83.44,5,0,31515,231,372,99,270,,2.1,1.1,7.3,1.8,10.2,2.5,10.4,7.1,20.4,13.2,24.0,,,1062,0,0,0,3831,372,32810,,332515,704,,,
eWkzlk0ujxI,Thailand: Frau verharrt zwei Stunden in Würgegriff eines Pythons | #ntv #shorts #snake #thailand,2024-09-19T09:12:43Z,53,public,1211,36,67.94,0,0,2019,31,1,13,3,,4.0,,7.4,1.8,10.9,1.5,9.3,4.6,17.8,14.6,28.1,,,113,0,0,0,9688,1,2877,,8548,528,,,
wYbyX7MrpQ8,"Lang: ""Werden individuelles Recht auf Asyl verteidigen"" - Grünen-Chefin im ntv Frühstart | ntv",2024-09-19T08:37:51Z,410,public,91497,175,42.75,35,3,31320,314,1080,209,1268,0.3,1.8,0.9,6.0,2.0,10.3,2.9,11.8,7.7,18.9,14.6,23.0,,,2837,151,14,0,2253,1080,0,68889.0,788766,247,,,
B7Gl-o1imGw,"Frau ""hat zwei rote Ampel überfahren - ohne Bremsspur"" - ntv-Reporter an Unfallstelle | ntv",2024-09-19T08:02:26Z,166,public,20737,95,57.22999999999999,6,2,13096,208,17,49,44,0.4,1.2,1.6,3.0,4.1,6.9,6.2,9.2,12.3,16.2,17.6,21.3,,,1220,119,0,0,9244,17,0,22226.0,158188,496,,,
k3CFsHHoWQw,"Vorbereitung für Invasion? - Jäger zu Pager-Explosionen: ""Das hat neue Qualität"" | ntv",2024-09-18T14:40:47Z,296,public,172496,153,51.82,52,2,67472,810,88,84,258,0.5,2.8,1.2,8.0,1.8,12.0,2.3,14.2,4.0,22.1,6.5,24.4,,,7417,380,0,0,902,88,0,120368.0,1919895,231,,,
ZtHY9VomGtw,"""Ganz klassisch Mocro-Mafia"": Explosionen in Köln - Experten sehen Zusammenhang | ntv",2024-09-18T14:22:33Z,134,public,19094,83,62.64999999999999,9,0,13646,163,12,105,98,0.7,7.4,2.9,19.0,3.6,18.2,3.8,12.1,4.8,12.1,5.3,10.0,,,2234,154,0,0,9314,12,0,25002.0,175185,551,,,
U3kt40R0MDM,Deutsche Bahn will bis zu 30.000 Jobs abbauen - Beratungen zur Sanierung | ntv,2024-09-18T13:02:35Z,120,public,14614,48,40.33,9,0,18119,143,14,78,74,0.4,7.8,1.0,11.9,2.4,11.5,3.1,10.9,5.3,15.9,9.2,20.5,,,2527,54,0,0,9108,14,0,15992.0,139743,482,,,
0IX88H1CPbU,LIVE: Pressekonferenz mit Markus Söder und Klaus Holetschek,2024-09-18T11:17:03Z,1641,public,31780,362,22.07,4,2,5266,50,17,31,0,,0.9,0.5,5.5,1.8,11.1,2.9,12.4,8.5,18.2,15.1,23.1,,,320,0,0,0,7463,17,0,30833.0,73416,426,,,
KGh6jcLbrjM,USA: Warum gibt es so viele Trump-Anhänger auf dem Land? Mehr bei RTL+ |  #ntv #shorts #trump #iowa,2024-09-18T10:36:18Z,60,public,3764,35,59.4,1,0,6337,66,8,9,9,0.3,3.0,0.5,5.7,0.6,6.7,1.8,7.4,5.4,19.8,14.7,34.1,,,221,0,0,0,8919,8,7177,,46607,51,,,
XxZK6bJ19kw,Wie ukrainische Frauen das Land am Laufen halten - mehr bei RTL+ #ntv #shorts #ukraine,2024-09-18T10:33:35Z,52,public,3444,34,66.82,3,0,5948,99,18,8,14,,1.5,,2.9,0.5,5.8,1.3,9.0,4.3,23.3,13.8,37.7,,,75,0,0,0,8462,18,8216,,24886,451,,,
Gllbkpwr0YY,Friedrich Merz wird Kanzlerkandidat der CDU | #ntv #shorts #merz #cdu #politik #kanzler #deutschland,2024-09-18T10:22:20Z,55,public,8265,49,90.81,5,0,9929,133,31,13,31,,14.4,0.4,18.3,,8.6,0.9,5.2,5.0,11.7,15.1,20.4,,,241,0,0,0,811,31,11199,,140122,538,,,
Y_MGXKGuJRo,"Christian Dürr, FDP-Bundestagsfraktionschef im #ntv Frühstart #politik #interview #fdp",2024-09-18T10:06:54Z,52,public,878,31,60.150000000000006,0,0,1686,14,12,0,7,,,,9.9,,10.1,,9.1,3.0,25.6,14.5,27.8,,,91,0,0,0,5385,12,2731,,13620,22,,,
YsoHG23Uamw,Erneute Explosion in Köln: Anwohner filmen Brand | #ntv #shorts #köln #explosion,2024-09-18T09:50:55Z,54,public,5446,38,71.19,3,0,8501,134,12,60,24,0.2,2.1,0.9,6.3,2.4,9.9,3.4,10.9,6.9,18.3,14.6,23.9,,,377,0,0,0,9178,12,10418,,36224,537,,,
OzchDvtBpHc,"""Hoffnungsfroh bei Migration, bei Wirtschaft gespannt"": Dürr im Frühstart zu Merz | ntv",2024-09-18T09:33:31Z,455,public,4851,137,30.29,0,0,2112,38,16,10,31,,4.5,,6.8,2.9,11.1,4.1,11.9,8.4,16.8,12.8,20.6,,,133,2,0,0,7037,16,0,3331.0,64025,194,,,
ApmPvf1CUw4,Männer wollen Armee entkommen: Wie Ukrainer Flüchtige am Grenzfluss zu Moldau abfangen | ntv,2024-09-18T09:20:07Z,111,public,25404,47,43.01,4,1,31930,129,12,76,125,0.2,1.4,0.3,5.4,1.0,9.7,1.5,11.7,3.5,22.1,8.3,34.8,,,1826,78,0,0,9149,12,0,19945.0,175969,87,,,
VKo9Omi8pbU,"Pager-Explosionen im Libanon: ""Israel hat in der Nacht vorher Kriegsziele verändert"" | ntv",2024-09-18T07:22:36Z,122,public,32428,67,55.71,33,2,28629,227,60,45,258,1.5,6.7,3.3,18.3,2.9,16.7,2.9,12.6,4.0,13.0,5.0,12.9,,,5045,240,5,0,7909,60,0,40732.0,1871205,112,,,
n0Y6TAeAN4Y,"Merz im ""RTL Direkt Spezial: """"Pistorius wäre für das Land ein Gewinn"" | ntv",2024-09-18T06:23:34Z,941,public,528263,368,39.2,117,6,85928,860,243,312,537,0.3,4.8,0.7,10.3,1.5,11.1,2.5,10.0,5.3,15.4,13.2,24.8,,0.1,7879,490,14,79,7797,243,0,358083.0,1079375,43,,,
3tpgiT8X7pU,"Kein Kiffen, kein Verbrenner-Aus: Merz stellt Teil seiner Regierungsschwerpunkte vor | ntv",2024-09-18T06:13:05Z,115,public,26155,77,67.74,16,0,20144,186,73,79,234,0.1,3.7,1.0,9.5,1.6,11.8,2.3,11.8,6.1,18.3,11.7,22.2,,,1954,145,2,12,7181,73,0,31422.0,163025,925,,,
7xDphBwrsXc,Über 2500 Verletzte: Explodierende Pager töten mehrere Hisbollah-Mitglieder | ntv,2024-09-17T19:53:02Z,115,public,181998,71,61.92,118,5,153355,1232,208,900,921,1.6,8.1,3.8,21.3,3.9,19.0,3.5,11.8,3.9,11.2,3.6,8.1,,0.0,29734,0,0,0,8556,208,0,14466.0,4012850,288,,,
uAZVQwl4Lf8,Peru: Bus mit Touristen stürzt 15 Meter in die Tiefe | #ntv #shorts #nachrichten #peru #machupicchu,2024-09-17T14:51:14Z,36,public,4521,26,74.76,2,0,10081,104,8,45,6,,0.8,0.3,2.7,1.5,6.5,3.0,9.6,7.6,20.4,16.9,30.7,,,212,0,0,0,9286,8,15553,,17713,272,,,
SBghgPUpwnE,Warum wird der Handel zwischen Russland und China schwieriger? #ntv #shorts #russland #putin #china,2024-09-17T14:49:19Z,57,public,10797,52,91.3,3,0,12448,273,23,13,20,,,,2.9,,7.9,0.4,11.9,3.8,24.5,9.6,38.9,,,55,0,0,0,9223,23,16415,,128697,562,,,
HudT54zOlE8,Woher bekommt Putin seine Soldaten? | #ntv #shorts #nachrichten #putin #russland,2024-09-17T14:35:54Z,59,public,116060,42,72.71,94,5,162332,2184,253,317,174,0.1,1.5,0.4,5.9,1.0,11.9,1.6,14.3,3.5,23.2,7.4,29.2,,,4214,0,0,0,8962,253,218405,,496954,508,,,
rQ5Heh8VbO0,Mit nur einem Atemzug: Freitaucher bricht eigenen Rekord | #ntv #shorts #tauchen #freediving,2024-09-17T12:31:59Z,59,public,850,34,59.31000000000001,1,0,1459,44,2,3,3,,12.1,,14.8,2.8,17.4,,10.5,,16.0,7.7,18.6,,,193,0,0,0,9565,2,4074,,7829,106,,,
nK7QDSqOlyI,Union und BSW büßen ein - SPD legt leicht zu | ntv-Trendbarometer,2024-09-17T12:24:53Z,834,public,108949,112,13.44,39,2,58333,279,210,51,296,0.9,5.6,1.5,7.1,1.7,7.8,2.4,8.7,5.0,16.6,11.7,31.0,,,7916,2,7,0,5706,210,0,7762.0,2863924,91,,,
GNokPehd-Gk,"""Heute Abend wird wohl Hochwasseralarmstufe 3 erreicht"": ntv-Reporter vor Ort in Dresden | ntv",2024-09-17T10:27:44Z,125,public,35942,64,51.43,22,0,33547,310,38,72,48,0.5,1.3,1.3,3.6,3.7,6.7,5.4,9.0,10.7,15.8,18.4,23.5,,,4222,166,0,0,8908,38,0,51362.0,537605,349,,,
o1YRDn2b4T4,LIVE: Pressekonferenz von Merz und Söder zur Kanzlerfrage in der Union,2024-09-17T10:23:51Z,1187,public,13092,195,16.48,3,1,4016,33,27,6,0,,2.0,0.5,4.8,1.3,9.3,2.7,10.6,6.6,16.9,15.1,30.3,,,252,0,0,0,55,27,0,6768.0,46376,334,,,
BAyyZoCehDY,Flut reißt Feuerwehrmann den Boden unter den Füßen weg: Hochwasser in den Nachbarländern | ntv,2024-09-17T10:11:40Z,104,public,29845,47,45.42,19,2,37906,182,7,92,37,0.4,2.1,2.0,7.6,3.9,11.9,5.2,10.7,11.0,17.2,12.1,15.8,,,6124,782,0,0,963,7,0,28148.0,362316,867,,,
A4fMUBaWvgs,"""Würde Habeck zutrauen, das Land gut zu führen"": Grünen-Fraktionschefin Dröge im Frühstart | ntv",2024-09-17T09:57:17Z,379,public,32850,158,41.83,10,1,12433,135,406,59,704,0.2,1.3,0.2,3.7,0.8,6.3,2.3,9.9,7.1,22.8,15.3,30.0,,,401,18,0,0,2495,406,0,35001.0,298247,288,,,
7jXAPFe6ivs,LIVE: Statement von Hendrik Wüst (CDU) zum Kanzlerkandidaten der Union,2024-09-17T09:21:11Z,642,public,6137,134,20.96,1,2,2737,42,32,13,0,,2.4,,4.8,,7.2,1.8,8.2,8.3,17.1,18.3,32.0,,,122,0,0,0,5676,32,0,11356.0,27306,374,,,
2i9YS9ek0tM,Intel legt Bau von Chipfabrik in Magdeburg auf Eis - US-Konzern kürzt Investitionen | ntv,2024-09-17T07:17:35Z,120,public,6800,71,59.52,0,0,5713,86,12,57,75,,2.2,,8.2,1.4,16.0,2.5,13.5,4.2,20.5,7.0,24.4,,,338,0,0,0,8776,12,0,8928.0,59195,575,,,
wShoKzSLzCQ,"""Für was werden wir bestraft?"" - Raketen auf Wohnhaus hinterlassen Charkiw fassungslos| ntv",2024-09-16T20:35:38Z,134,public,4644,57,42.89,2,1,4848,48,11,10,32,,1.1,0.7,7.5,1.9,13.1,2.1,12.7,5.0,20.3,10.2,25.4,,,238,47,1,0,8136,11,0,4619.0,124863,244,,,
JGHpKLyHVBE,Video soll Täter und Explosion in Köln zeigen | #ntv #nachrichten #köln #explosion,2024-09-16T15:31:23Z,48,public,12865,39,83.09,13,1,19355,191,19,151,26,0.6,6.1,2.4,15.7,3.6,16.3,3.3,11.4,4.9,14.3,7.3,14.0,,,3051,0,0,0,9095,19,21382,,149352,695,,,
7wj1rZoLmlI,LIVE: Pressekonferenz zum Hochwasser in Dresden,2024-09-16T13:45:27Z,864,public,190562,240,27.89,37,0,47456,303,20,83,0,0.3,1.6,1.2,5.8,3.5,13.3,4.3,14.0,7.1,18.4,9.6,20.8,,,7133,0,0,0,9381,20,0,180695.0,375460,857,,,
uYvFkLbezxk,"Steckt Mocro-Mafia hinter Tat?: Explosion in Köln ""kann als Warnruf verstanden werden"" | ntv",2024-09-16T12:32:14Z,181,public,41238,105,58.08,34,2,23538,245,30,211,152,0.6,3.8,2.6,13.3,2.9,16.3,3.9,13.6,6.1,14.6,8.8,13.4,,,3336,113,0,0,8909,30,0,35237.0,269640,614,,,
2QJfGriLOks,"""Wie Gefängnis"" fern von Touristen: EU zahlt neues Lesbos-Flüchtlingslager - mitten im Wald | ntv",2024-09-16T12:31:33Z,175,public,2437,77,44.47,0,0,1879,32,7,5,17,,,,8.3,,11.5,2.1,11.5,5.3,20.1,16.7,24.4,,,58,0,0,0,8205,7,0,2491.0,32622,43,,,
R8NdRU4-jA0,Einsatz in früheren Männerberufen: Ukrainische Frauen entschärfen Landminen auf Feldern | ntv,2024-09-16T12:29:10Z,250,public,3505,96,38.73,0,0,2172,40,6,3,7,,,,10.0,,13.8,,16.8,2.5,21.5,5.4,30.1,,,44,0,0,0,8696,6,0,1521.0,46770,334,,,
pyYMVJUbP04,"Halbe Million in ""roter Zone"": Wie Anwohner des Vesuv mit der Gefahr leben | ntv",2024-09-16T12:26:22Z,193,public,859,77,40.39,1,0,662,13,1,3,3,,,,,,11.8,,17.2,9.8,22.5,9.8,28.9,,,31,0,0,0,9286,1,0,346.0,18338,274,,,
QMaHRYToq0c,Gran Canaria statt Gelsenkirchen: Deutscher Polizist geht an spanischem Strand auf Streife| ntv,2024-09-16T12:24:47Z,151,public,3293,78,52.15,0,0,2510,34,5,10,12,,10.3,,29.3,,15.0,1.1,10.0,1.6,9.6,7.6,15.6,,,265,0,0,0,8718,5,0,2289.0,32387,575,,,
sr7tKDdq3YE,"Rainer Munz, ntv Reporter aus Moskau | #ntv #shorts #nachichten #russland #ukraine #usa",2024-09-16T11:35:46Z,60,public,4524,45,75.04,3,0,6029,122,25,13,19,,0.7,,2.2,0.3,4.3,0.9,8.1,4.6,19.9,15.0,44.0,,,103,0,0,0,8299,25,8699,,55409,448,,,
g_Qo0JoQoFA,"Duell der Elite-Truppen in Kursk - Munz: ""Harte Kämpfe und Verluste auf beiden Seiten"" | ntv",2024-09-16T11:05:33Z,158,public,79998,98,62.64999999999999,24,3,48487,505,91,26,127,0.1,0.9,0.3,3.4,0.7,9.3,1.0,14.5,2.9,27.6,4.9,34.4,,,2887,188,0,0,8473,91,0,79869.0,473285,703,,,
TlLzmoqk7dQ,Update: In den Trümmern wurde eine tote Person gefunden | #ntv #shorts #nachrichten #explosion,2024-09-16T10:47:33Z,43,public,3490,26,61.06,3,1,7975,69,18,8,5,,,0.2,2.8,1.6,4.5,2.6,7.4,8.7,17.3,21.8,33.1,,,140,0,0,0,7931,18,11785,,33137,22,,,
hzh2KolBg-0,Bundespolizei startet erweiterte Grenzkontrollen: Reaktion auf Solingen-Anschlag | ntv,2024-09-16T10:45:49Z,119,public,7582,56,47.08,7,0,8120,101,20,27,89,0.6,3.9,1.8,10.3,3.5,11.8,3.8,11.2,7.7,14.7,12.7,17.9,,,1037,38,0,0,8347,20,0,665.0,137752,287,,,
2Ea6tl0YY5s,Thorsten Frei (CDU) zu den verstärkten Kontrollen an deutschen Grenzen | #ntv #shorts,2024-09-16T10:03:13Z,45,public,1257,26,59.84,3,0,2802,55,14,7,15,,2.9,0.9,9.4,1.1,11.4,1.2,9.8,3.9,18.1,16.7,24.5,,,99,0,0,0,7971,14,5250,,13053,265,,,
MC0OGODf8s4,Hochwasser-Fluten in Europa | #ntv #shorts #nachrichten #europe #hochwasser #regen,2024-09-16T09:52:44Z,56,public,4416,35,62.75999999999999,10,0,7539,105,11,24,9,,0.9,0.7,4.5,2.0,5.8,5.9,7.1,13.7,15.7,23.6,20.2,,,487,0,0,0,9052,11,14003,,53078,32,,,
HlEP-AWx4Yg,Frei: Ampel sollte mit Türkei über Migration reden | ntv Frühstart,2024-09-16T09:51:28Z,384,public,12497,133,34.89,7,1,5596,52,19,14,55,,1.2,0.5,4.9,2.4,7.7,4.2,10.4,9.5,14.8,20.3,24.2,,,364,15,1,0,7324,19,0,7174.0,95264,241,,,
